,Open,High,Low,10dRSI,MA5,MA20,Bias%,Close
1378,1.280623,1.294197,1.273593,59.443527221807635,1.2736622,1.2702379000000001,1.274105488880805,1.28989
1379,1.290006,1.295437,1.287101,60.90084155516734,1.2794991999999998,1.2705573,1.0545375878312455,1.292992
1380,1.288627,1.306694,1.2872,63.092633869613564,1.2865651999999999,1.2714425,0.85816093890929,1.297606
1381,1.296983,1.304002,1.293594,65.73647950105301,1.2928964,1.2736988999999999,0.8063755146970812,1.303322
1382,1.303407,1.352997,1.299292,78.94956772355808,1.3064418,1.2782740000000001,3.211562887837783,1.348399
1383,1.348909,1.373193,1.342408,81.9952484001334,1.3217028000000002,1.2832886000000001,3.366278712581971,1.366195
1384,1.3664,1.3721,1.353107,76.4702476746799,1.3347438,1.2865338000000002,1.7571312187402603,1.358197
1385,1.362825,1.372891,1.350621,77.28834248590131,1.3476316000000002,1.2912454,1.069535620862541,1.362045
1386,1.361693,1.367877,1.34414,67.81293141232115,1.3565926,1.2942818,-0.6240340688869932,1.348127
1387,1.3486,1.361507,1.342895,70.57032203150843,1.3584528,1.2985455,-0.05541598500883571,1.3577
1388,1.3577,1.363494,1.350804,67.4644587701403,1.3558278,1.3025963,-0.20340341155417535,1.35307
1389,1.352997,1.358991,1.326893,53.88245758838407,1.3500292,1.30566185,-1.5425740421021996,1.329204
1390,1.326401,1.328498,1.312405,49.01881884314555,1.3413438,1.30877235,-1.69425616311045,1.318618
1391,1.318496,1.333707,1.3182,51.79466453334639,1.3366576000000001,1.3123481499999998,-0.8948888630865538,1.324696
1392,1.324503,1.327898,1.317593,51.48921130413974,1.3299376,1.3153628,-0.43893788701063857,1.3241
1393,1.324205,1.350694,1.323995,61.14116772097896,1.328662,1.3199637000000002,1.3570042644404665,1.346692
1394,1.346602,1.3494,1.337596,61.96628237232981,1.3326030000000002,1.3242188000000001,1.2236202379853345,1.348909
1395,1.352704,1.357792,1.336398,56.91658890009607,1.3369938000000001,1.3281336,0.2676302612622419,1.340572
1396,1.340536,1.340698,1.323592,49.95421142472159,1.3376024000000002,1.33093725,-0.7373940118528636,1.327739
1397,1.328198,1.330796,1.315928,48.61346828344828,1.3378093999999998,1.3331604000000001,-0.9473995323997473,1.325135
1398,1.325205,1.333298,1.313905,44.00800982169383,1.3316704,1.3344657500000001,-1.1769729206265933,1.315997
1399,1.315599,1.319801,1.31017,45.01881985589258,1.3254072000000001,1.3356958,-0.5895697563737472,1.317593
1400,1.318131,1.339208,1.313836,55.52916279952742,1.3245723999999999,1.3376354,0.8927862304846533,1.336398
1401,1.336988,1.337793,1.323907,50.408313095816126,1.3245054,1.3388395000000002,0.21884395488308114,1.327404
1402,1.327404,1.328992,1.315703,47.7895081739838,1.3239972000000002,1.33754925,-0.10598209724311801,1.322594
1403,1.322804,1.326665,1.313508,45.315119469136164,1.3244066,1.3351416999999999,-0.48041137819760993,1.318044
1404,1.318479,1.319801,1.302406,38.687476528549084,1.321787,1.3324566,-1.3082289355244139,1.304495
1405,1.304819,1.304819,1.290106,33.961196053301876,1.3130858,1.3289989500000001,-1.5378888416888028,1.292892
1406,1.292925,1.298701,1.290123,34.42302817458929,1.3063037999999998,1.3262673,-0.98061415728867,1.293494
1407,1.293393,1.303305,1.29009,39.915459119439085,1.3019002,1.3234111,-0.10171286554837289,1.300576
1408,1.300492,1.315599,1.298499,48.97918522280596,1.3011104,1.3214623500000002,0.9979629707056382,1.314095
1409,1.313991,1.329893,1.311906,55.446467355756866,1.3053719999999998,1.3212923,1.5651477126826923,1.325803
1410,1.322506,1.323206,1.300728,43.062598546417824,1.307173,1.3204562499999999,-0.4036191077997967,1.301897
1411,1.302592,1.316534,1.297236,48.991537125469215,1.311093,1.31987615,0.1526207523036062,1.313094
1412,1.312905,1.333796,1.312508,55.2360339257973,1.3162966,1.32000085,0.7823008887206737,1.326594
1413,1.326225,1.338204,1.319993,53.57765471999723,1.318182,1.31884235,0.4051033923995414,1.323522
1414,1.323294,1.332694,1.323294,55.175674963135066,1.3183824000000002,1.31773715,0.6388586498120602,1.326805
1415,1.328286,1.343996,1.321493,61.86755222893184,1.3263766000000001,1.31780195,1.1679488314253985,1.341868
1416,1.341904,1.343689,1.328992,55.57871238954883,1.3300764,1.31799465,0.11402352526516364,1.331593
1417,1.331717,1.337202,1.324802,55.395428756603756,1.331016,1.3183025000000002,0.020736039236188216,1.331292
1418,1.331576,1.347092,1.325504,59.315887027338285,1.3341532,1.31946305,0.37887702851515964,1.339208
1419,1.339567,1.365206,1.334543,68.81635636640218,1.3415728,1.3217785499999999,1.6644791844318905,1.363903
1420,1.362398,1.366792,1.356208,65.439097663273,1.3449974,1.3229082,1.0404183680949903,1.358991
1421,1.359102,1.370802,1.356797,67.430236180156,1.3515784,1.3247629,0.9558897952201686,1.364498
1422,1.364592,1.3721,1.357497,63.284271622509195,1.3570924,1.3265763,0.1303964269492658,1.358862
1423,1.359305,1.366475,1.353198,65.28038600228302,1.3619717999999998,1.3288543499999999,0.1199143770818245,1.363605
1424,1.363568,1.364796,1.346493,55.761725025660105,1.3592316,1.3311397,-0.6643165153017397,1.350202
1425,1.348127,1.356392,1.342805,58.56691006189067,1.3585939999999999,1.33428525,-0.20543296967304184,1.355803
1426,1.356153,1.366792,1.353491,62.108843309170766,1.3583412,1.33777225,0.3602040488796292,1.363234
1427,1.363234,1.382992,1.358493,67.88218484142341,1.3620282,1.3416083,1.1210340578851512,1.377297
1428,1.37741,1.392525,1.3734,72.31803175779031,1.3674288,1.3454339499999999,1.6950937408953177,1.390608
1429,1.39053,1.405007,1.390356,75.10150963704248,1.3774494000000002,1.3491590500000001,1.6592696617385547,1.400305
1430,1.402426,1.403469,1.39659,75.21345675929254,1.3864282,1.35409905,1.0291769887542657,1.400697
1431,1.400482,1.402308,1.386194,73.994165824315,1.3936622,1.3584145500000002,0.41199366675798615,1.399404
1432,1.399306,1.400207,1.382399,60.50072592085335,1.3948816,1.3612545500000002,-0.8235537697249667,1.383394
1433,1.383585,1.398093,1.379596,64.82469535647233,1.3953814000000002,1.3647338000000002,-0.16299486290989118,1.393107
1434,1.393088,1.416511,1.392796,72.58435874588601,1.3984622,1.3691790000000001,1.2332689435581539,1.415709
1435,1.411891,1.424501,1.410258,72.78534464336242,1.4016008,1.3729051,1.0551649228510755,1.41639
1436,1.41611,1.43324,1.410636,76.80091275899721,1.4078922,1.3778685000000002,1.6314317246732313,1.430861
1437,1.430738,1.433692,1.411194,65.08239882644283,1.414207,1.3820523,0.05381107574775204,1.414968
1438,1.415508,1.423609,1.4074,66.10492348525617,1.4191448,1.3859817,-0.09504315556805253,1.417796
1439,1.417917,1.426798,1.393592,53.438096513001874,1.4154418,1.38764625,-1.2891946528638567,1.397194
1440,1.393981,1.399972,1.381082,49.883148538019896,1.4102234,1.3892116,-1.412925072722519,1.390298
1441,1.391401,1.4099,1.385502,57.232819828785054,1.4053174,1.39130325,0.07212605493962139,1.406331
1442,1.405995,1.414267,1.391808,52.95677485322757,1.402001,1.39327945,-0.25784575046666486,1.398386
1443,1.398406,1.417495,1.395401,58.47105486606049,1.4006606000000001,1.3956539000000001,0.744891374826987,1.411094
1444,1.410895,1.413008,1.394292,52.55433976678599,1.4012436,1.3981492500000001,-0.08097093182083934,1.400109
1445,1.398562,1.400149,1.376122,43.033429934482804,1.3988825999999999,1.39928375,-1.4575633437716573,1.378493
1446,1.378607,1.39299,1.375194,45.3241071875598,1.3942147999999999,1.40027165,-0.8049548749589996,1.382992
1447,1.38303,1.397995,1.381196,50.626430662343566,1.3932988,1.4010970999999999,0.03640281610808478,1.393806
1448,1.393709,1.399992,1.387598,49.48833156825106,1.3893796000000003,1.4011416,0.15247093019068592,1.391498
1449,1.391401,1.400207,1.3886,51.180106591712395,1.3882978,1.40086135,0.46115466004485034,1.3947
1450,1.393825,1.393922,1.383011,46.73686489066821,1.3899032,1.4001525,-0.24341263477917244,1.38652
1451,1.386501,1.410815,1.383202,57.180217273015685,1.3947451999999998,1.4005424,0.8931237046021215,1.407202
1452,1.407678,1.413807,1.389236,50.24432688589614,1.3948034,1.40107755,-0.05064513034597614,1.394097
1453,1.394,1.401169,1.389294,52.428779567121886,1.3962162,1.4013503,0.16801122920648423,1.398562
1454,1.398562,1.411612,1.398562,55.69242375587953,1.3983370000000002,1.4008300500000002,0.4982346887767358,1.405304
1455,1.406213,1.410199,1.398504,57.28846424653475,1.4027548,1.400441,0.41733594495630455,1.408609
1456,1.408788,1.415108,1.40058,54.187175727527645,1.402091,1.3990921,0.12780910796802888,1.403883
1457,1.403903,1.419991,1.400403,59.453016950360194,1.4060890000000001,1.39904805,0.5688117892964065,1.414087
1458,1.413308,1.414887,1.393553,48.35565803216265,1.4055268,1.3979458,-0.6955256918615932,1.395751
1459,1.396063,1.402741,1.394642,48.50360605308349,1.403667,1.3978863499999998,-0.5458559615635373,1.396005
1460,1.39579,1.399796,1.388368,49.57593947854853,1.4014856,1.39825655,-0.26997066541390063,1.397702
1461,1.397663,1.405007,1.390588,45.765340139872876,1.399028,1.39751975,-0.5312974436537384,1.391595
1462,1.391692,1.393864,1.383509,43.52016072758089,1.3937918,1.39699575,-0.4222868867502263,1.387906
1463,1.388041,1.406865,1.386001,53.707969261082724,1.3952016,1.39658105,0.5446094671909784,1.4028
1464,1.402466,1.402702,1.388291,47.67606902449614,1.3946801999999998,1.3962455,-0.091935054358691,1.393398
1465,1.396902,1.40007,1.390337,51.30446138743346,1.3949421999999998,1.39727145,0.291754023930176,1.399012
1466,1.398699,1.401542,1.39144,50.02938549528459,1.3960542,1.3979795999999998,0.07885080679531653,1.397155
1467,1.397175,1.413208,1.396512,58.14755497386868,1.4005128,1.3987992500000002,0.6916180987421163,1.410199
1468,1.410596,1.41611,1.405896,60.29484907065422,1.4027742,1.3999297,0.8078848327834887,1.414107
1469,1.414107,1.414667,1.406826,57.278560239849476,1.406194,1.40071955,0.30600329684239486,1.410497
1470,1.422698,1.4229,1.421181,63.31362199103643,1.4106277999999999,1.4024526,0.7481208012489299,1.421181
1471,1.421767,1.421848,1.41985,62.09932646691154,1.4151668,1.403085,0.33092918799396015,1.41985
1472,1.420676,1.421141,1.420071,62.546664678003175,1.4172462,1.40440995,0.23635977997330807,1.420596
1473,1.41629,1.416993,1.41611,58.183249334723484,1.4176908,1.40529835,-0.09598707983432134,1.41633
1474,1.421202,1.421202,1.421202,61.58402639216685,1.4198318,1.40609325,0.09650438875928741,1.421202
1475,1.424258,1.424725,1.423143,63.92704608305452,1.4205364,1.406898,0.2933821336785131,1.424704
1476,1.41633,1.416892,1.414267,53.47807423793094,1.4194878000000002,1.4074342,-0.3438423352423487,1.414607
1477,1.402702,1.403509,1.401247,43.25240258891645,1.4156612,1.406803,-1.002937708542132,1.401463
1478,1.407598,1.408907,1.407202,49.04056347711299,1.4140932,1.40743995,-0.39623979522706987,1.40849
1479,1.426005,1.426005,1.426005,60.26498917948629,1.4150538000000001,1.4089399500000002,0.7739069708868898,1.426005
1480,1.441795,1.44219,1.441192,67.22092476059855,1.4183514,1.41111445,1.6103625660044543,1.441192
1481,1.440009,1.442231,1.440009,67.54061861801482,1.4238222,1.41363275,1.2739511998057067,1.441961
1482,1.441899,1.442148,1.441109,66.79699569899465,1.4317638000000001,1.416296,0.6570357484942584,1.441171
1483,1.436183,1.437298,1.435791,63.01755793618783,1.4375254000000002,1.4180209,-0.015818850922579227,1.437298
1484,1.419104,1.419104,1.419104,48.64978700282353,1.4361452,1.4193061999999999,-1.1865931105016387,1.419104
1485,1.413767,1.413767,1.412769,44.90112748005799,1.4305283999999998,1.4200110000000001,-1.21775981518436,1.413108
1486,1.415488,1.415709,1.414907,46.356459075915986,1.4251378,1.42090365,-0.7107944228270316,1.415008
1487,1.420334,1.422091,1.420334,51.38669402241982,1.421245,1.4214790499999999,0.03250671066564614,1.421707
1488,1.428204,1.428714,1.427593,55.46379794989002,1.419304,1.42215335,0.5840186457587656,1.427593
1489,1.420697,1.420697,1.420697,50.00446143452836,1.4196226,1.4226633499999999,0.07568208621080214,1.420697
1490,1.408193,1.410596,1.408193,43.099968059153674,1.4191202,1.4221341,-0.6006679349642189,1.410596
1491,1.413108,1.416732,1.413108,47.790483826076105,1.4194208,1.42196715,-0.20499910949591915,1.416511
1492,1.422657,1.425496,1.422657,54.10429292289162,1.4201584,1.4222071,0.36873351592328885,1.425395
1493,1.425496,1.4269,1.425496,54.5238626286952,1.4198408,1.42269085,0.4341472649609698,1.426005
1494,1.43209,1.43209,1.43209,58.70782749801575,1.4221194000000001,1.4232352499999998,0.7011085004536145,1.43209
1495,1.429307,1.429817,1.428592,56.08562551313801,1.4258616,1.4234654,0.24163635516940452,1.429307
1496,1.430124,1.430308,1.428367,55.20067598024087,1.428241,1.42415545,0.011692704522542497,1.428408
1497,1.424806,1.425395,1.423609,50.4947212515315,1.4278878000000002,1.42526375,-0.29825872873205567,1.423629
1498,1.435194,1.43769,1.435091,61.04805553242028,1.4301464000000002,1.42670415,0.5000606930870722,1.437298
1499,1.430206,1.435998,1.430206,59.70312653050927,1.430928,1.4272038,0.35431552111637554,1.435998
1500,1.433795,1.434432,1.433795,57.819637357703805,1.4319202,1.4268576,0.1639616509355844,1.434268
1501,1.42203,1.422394,1.420313,45.71660783183396,1.430479,1.42581965,-0.6485240258682566,1.421202
1502,1.427409,1.428,1.427226,51.11753599167237,1.431235,1.4251315500000001,-0.2673215789161184,1.427409
1503,1.425761,1.42631,1.425395,49.55532125898809,1.4289032000000002,1.4245486,-0.22844094687450137,1.425639
1504,1.429409,1.429409,1.429409,52.957716680671886,1.4275854000000001,1.4250638500000001,0.12774016881930944,1.429409
1505,1.433692,1.434144,1.433199,56.25356659283928,1.4273716,1.4260684,0.40826089015641165,1.433199
1506,1.450453,1.45121,1.450389,67.67930174797515,1.4332132,1.4278385,1.1998773106471536,1.45041
1507,1.455562,1.455816,1.454694,69.9063677018947,1.4386911999999998,1.4294931,1.1196148276989613,1.454799
1508,1.458406,1.458491,1.457705,71.55895509194853,1.4451893999999998,1.43101995,0.8954258867384497,1.45813
1509,1.458002,1.458002,1.458002,71.39156507446017,1.4509079999999999,1.4328852,0.4889352047131973,1.458002
1510,1.463679,1.464322,1.462566,74.64534296594734,1.4571326,1.4355715,0.49339366918288025,1.464322
1511,1.466297,1.467459,1.466061,75.9764353292025,1.4604692,1.4381005999999998,0.45353917768345053,1.467093
1512,1.470805,1.471909,1.47061,77.88557150020901,1.4637482,1.4403905499999998,0.50868038642165,1.471194
1513,1.4741,1.474404,1.473101,78.84353625007948,1.4667815999999998,1.44275515,0.44419700928892775,1.473297
1514,1.471605,1.471605,1.471605,75.90414186958576,1.4695022,1.4447309000000002,0.14309607702527233,1.471605
1515,1.468493,1.469508,1.468235,70.39282065215838,1.4703192,1.4466858999999999,-0.13005339248783737,1.468407
1516,1.479728,1.483746,1.479728,77.61493332867296,1.4731397999999998,1.4493253000000001,0.5468727407948778,1.481196
1517,1.471302,1.472906,1.470696,65.65680468853562,1.4734213999999999,1.45177395,-0.05561206047366454,1.472602
1518,1.465695,1.466104,1.462801,57.1149164768441,1.4717808000000001,1.45316375,-0.4543339606006692,1.465094
1519,1.468493,1.468493,1.468493,59.74903224513791,1.4711584,1.4547884999999998,-0.1811769555202165,1.468493
1520,1.462844,1.463507,1.462159,53.00761445705786,1.4699088,1.45618305,-0.5272299886904568,1.462159
1521,1.458896,1.459705,1.4583,50.04872950809784,1.465504,1.45808155,-0.43206978623053943,1.459172
1522,1.464107,1.465695,1.464107,55.851456961075144,1.4640840000000002,1.4599862,0.0968523663942724,1.465502
1523,1.454334,1.454334,1.451379,43.508165778674176,1.461383,1.4612837,-0.6701870762147966,1.451589
1524,1.458002,1.459002,1.458002,50.044183682083364,1.4594847999999998,1.46276335,-0.03308016637103,1.459002
1525,1.464987,1.466276,1.464987,55.44781470897176,1.4602522,1.4644032,0.3933430129398248,1.465996
1526,1.4718,1.473709,1.471757,59.720597233083936,1.4628516,1.46549115,0.6369340540079411,1.472169
1527,1.468968,1.4718,1.468968,58.68923968240591,1.4639814,1.46630875,0.4897329979738888,1.471151
1528,1.477803,1.478393,1.476451,63.49246300554198,1.4692898,1.4673088,0.6017328916324058,1.478131
1529,1.473405,1.473405,1.473405,58.385417078776314,1.4721704,1.46807895,0.08386257460414132,1.473405
1530,1.47835,1.479991,1.47835,62.55291891923462,1.4748292,1.46882735,0.30246214273489647,1.47929
1531,1.484803,1.485399,1.484076,65.97251204343797,1.4773164,1.46970295,0.4933675683827694,1.484605
1532,1.493005,1.493897,1.492938,70.7716566286977,1.4817274,1.47080355,0.7746769075067388,1.493206
1533,1.494232,1.495797,1.493451,71.9908122694067,1.4852202,1.47191845,0.6985361497237854,1.495595
1534,1.490802,1.490802,1.490802,65.86635831506871,1.4886996,1.4728783,0.14122392455805455,1.490802
1535,1.496401,1.497701,1.4962,69.30968081654062,1.4921398,1.4742825,0.29160806514242904,1.496491
1536,1.493607,1.493607,1.492448,65.3929719491391,1.493909,1.4748952499999999,-0.030657824539503237,1.493451
1537,1.501795,1.502201,1.50069,69.8942814321168,1.4954058,1.47629965,0.3533622779850248,1.50069
1538,1.502991,1.504393,1.502991,71.86000075315653,1.4971246,1.4782544,0.4718645328518395,1.504189
1539,1.501006,1.501006,1.501006,67.41108662349696,1.4991654,1.47988005,0.12277497866479375,1.501006
1540,1.499498,1.505911,1.484693,51.04546879769135,1.4971014,1.48108065,-0.73010418666365,1.486171
1541,1.485774,1.492604,1.47741,47.208414414598565,1.4947513999999997,1.4822070999999999,-0.8730816375217845,1.481701
1542,1.482404,1.48401,1.469508,39.83835222027758,1.4889734000000001,1.4825220000000001,-1.153371846669666,1.4718
1543,1.471909,1.48595,1.468709,50.44007559036693,1.4849375999999999,1.48414305,-0.06246727135199529,1.48401
1544,1.484098,1.485906,1.470502,43.045148634020606,1.4793958,1.4848578000000001,-0.41224937910462905,1.473297
1545,1.471194,1.48423,1.471194,46.397491056926626,1.4776436,1.4854285,-0.01580895420249213,1.47741
1546,1.477345,1.480604,1.462908,43.4223584140103,1.4759236000000002,1.4854751,-0.19124296135655192,1.473101
1547,1.472711,1.490091,1.470458,53.933022688620824,1.4789436000000002,1.48626255,0.5379785949917132,1.4869
1548,1.486304,1.491602,1.481394,54.549673762392295,1.479703,1.48674635,0.5476774731145447,1.487807
1549,1.487409,1.491291,1.481394,52.06027780707638,1.4820217999999998,1.48732065,0.19360039103339285,1.484891
1550,1.486304,1.50193,1.485553,62.45004814075502,1.4867004,1.4883963000000002,0.9485838572452249,1.500803
1551,1.50051,1.501953,1.494299,60.77428968585162,1.4918764,1.4891151,0.4762190755212634,1.498981
1552,1.500105,1.5048,1.49564,60.19899567523067,1.4941758,1.4893746499999998,0.28251026418711406,1.498397
1553,1.498442,1.501637,1.48258,48.984344085216996,1.4937513999999998,1.48887915,-0.5400095357232749,1.485685
1554,1.48584,1.493496,1.483305,52.97101100637976,1.4949514000000002,1.4888835999999999,-0.27160749172181686,1.490891
1555,1.4962,1.501547,1.488649,58.189245108416024,1.4944656,1.4889777499999999,0.2615249223535178,1.498374
1556,1.498307,1.49979,1.481196,49.48446536626035,1.4922088,1.48869005,-0.30235715001814456,1.487697
1557,1.48763,1.499003,1.487011,54.88976626799628,1.4916082000000002,1.4884252500000001,0.2538065961289116,1.495394
1558,1.495797,1.495797,1.484605,51.87000012237283,1.4927962000000001,1.48779705,-0.07845679135572223,1.491625
1559,1.491602,1.493607,1.480692,47.81209583117447,1.4918964,1.48706635,-0.36895323294566335,1.486392
1560,1.48721,1.49979,1.48721,55.123368984304264,1.4914615999999998,1.4875678,0.3177017765660305,1.4962
1561,1.495797,1.498711,1.489004,55.45563871601931,1.4932561999999998,1.48831625,0.228614486917927,1.49667
1562,1.496715,1.514532,1.4962,65.25881431131066,1.4967355999999998,1.4903658,1.0726944692168854,1.512791
1563,1.512608,1.513638,1.495506,52.840329114459095,1.49787,1.49103015,-0.038254321136008775,1.497297
1564,1.49741,1.49979,1.483393,53.96852524391606,1.5004102,1.49231995,-0.08778932587901012,1.499093
1565,1.500082,1.508409,1.497499,57.02291273207049,1.5019491999999999,1.4936441999999999,0.1295516519466909,1.503895
1566,1.503443,1.511807,1.497589,60.147155098139194,1.5044154,1.4954392,0.3048094296296068,1.509001
1567,1.509069,1.511008,1.503398,58.28110747508368,1.5032526000000002,1.49644305,0.24775609900823387,1.506977
1568,1.506705,1.513775,1.504099,57.85640641949566,1.5051024,1.4973800000000002,0.09591373982261868,1.506546
1569,1.506296,1.509297,1.482404,41.57896033570246,1.5024252,1.4974208,-1.1127475763851609,1.485707
1570,1.487475,1.490402,1.476581,40.61213467057425,1.4984702000000003,1.4965866499999998,-0.9576566821282264,1.48412
1571,1.483393,1.486591,1.467739,32.89163236187815,1.4906104,1.4951227,-1.4026736966279008,1.469702
1572,1.4694,1.477803,1.467804,36.68888926353543,1.4839742,1.49389265,-0.6858744579252062,1.473796
1573,1.473818,1.475993,1.468903,36.217794402558354,1.4772548,1.4932558500000002,-0.29147307559941765,1.472949
1574,1.472993,1.477694,1.459108,30.536225521463344,1.472494,1.49180645,-0.7192559018916218,1.461903
1575,1.462801,1.468493,1.461091,34.45803519994885,1.4688089999999998,1.4901725000000001,-0.2120085048498368,1.465695
1576,1.46561,1.46591,1.45081,28.955180972160704,1.46571,1.488498,-0.7848073629844949,1.454207
1577,1.453996,1.45881,1.450894,28.25473154604417,1.4614711999999999,1.4863583999999999,-0.6068679287008811,1.452602
1578,1.452433,1.453404,1.430922,21.737719922485603,1.4538214,1.48351215,-1.3152509654899807,1.4347
1579,1.434597,1.440798,1.426472,21.966725963066946,1.4484218000000002,1.4809378,-0.9332088208006883,1.434905
1580,1.433404,1.437091,1.426798,19.991150551450318,1.4410176,1.4775615,-0.8565891214652687,1.428674
1581,1.428776,1.433199,1.422192,19.00428843644146,1.4352634,1.4739998,-0.6847105555677127,1.425436
1582,1.425578,1.436596,1.423934,28.855214132934222,1.431465,1.47004075,0.14984648594272745,1.43361
1583,1.433692,1.441795,1.433301,34.1736053838729,1.4322244,1.46710075,0.43796209588385465,1.438497
1584,1.438497,1.443793,1.436307,35.713126521863956,1.4332246000000002,1.4641414000000001,0.46617955064403205,1.439906
1585,1.437484,1.441504,1.435627,34.19874796546335,1.4349908,1.4608219,0.17520669818928608,1.437505
1586,1.437505,1.445609,1.433897,32.18051336180618,1.4367654,1.4570873,-0.17096736878546945,1.434309
1587,1.434803,1.436204,1.427796,32.11265153401307,1.4368846000000002,1.4534487500000002,-0.1864171973170348,1.434206
1588,1.434206,1.443897,1.431045,31.053036330098355,1.4357264,1.4497567500000001,-0.21037434430404248,1.432706
1589,1.432706,1.440196,1.432706,40.23797175811147,1.435544,1.4474211000000001,0.240327011920232,1.438994
1590,1.431004,1.445191,1.426208,44.671451687622046,1.4365226,1.445335,0.40900157087678857,1.442398
1591,1.44271,1.44831,1.435194,39.168429761246,1.4369800000000001,1.4436797000000001,-0.02672271012819677,1.436596
1592,1.436596,1.44346,1.429123,44.18158677016058,1.4382194000000001,1.44201005,0.1518266267302438,1.440403
1593,1.4403,1.444481,1.430206,36.609015137778336,1.4380388,1.43995275,-0.4336322497000786,1.431803
1594,1.43209,1.443606,1.427104,47.4402393731103,1.4384618,1.43891305,0.18402991306407723,1.441109
1595,1.446487,1.455435,1.446487,56.358528530087725,1.4402074,1.4381846,0.7581269197755747,1.451126
1596,1.450894,1.454376,1.445964,52.90716253130348,1.4424202,1.43785725,0.3632644634344428,1.44766
1597,1.447807,1.457705,1.44586,56.909340458479605,1.4448177999999998,1.4378467000000001,0.524162977504857,1.452391
1598,1.452412,1.455202,1.446257,54.306828823202835,1.4484552000000002,1.4386112,0.1059611646946157,1.44999
1599,1.449906,1.45041,1.434576,44.132981239525286,1.4480528,1.4388208,-0.6184719231232347,1.439097
1600,1.437236,1.440673,1.433692,45.766282722894296,1.4459621999999999,1.43942075,-0.3657910282855093,1.440673
1601,1.440507,1.4414,1.4257,36.34815914739355,1.4420506,1.43955405,-0.9672753508094638,1.428102
1602,1.428408,1.429,1.408709,27.737197988440006,1.4337792,1.43842525,-1.586380943453506,1.411034
1603,1.411114,1.414027,1.403095,27.17888223452772,1.4257216000000001,1.4369855,-1.1236134740471164,1.409702
1604,1.409841,1.418198,1.408907,32.194037247480395,1.4207236,1.43569555,-0.4657204258449767,1.414107
1605,1.415408,1.419426,1.413108,33.23896544100195,1.4155906,1.4345707,-0.04115596698649939,1.415008
1606,1.414807,1.417897,1.404415,29.44698961124376,1.4116165999999999,1.43326685,-0.23976765362492622,1.408232
1607,1.408094,1.409741,1.400168,26.865303314045754,1.4100287999999999,1.4317113,-0.49174882101698064,1.403095
1608,1.402997,1.404968,1.394992,24.001939611693658,1.4074491999999998,1.4299161999999999,-0.7563470141586575,1.396804
1609,1.396707,1.398699,1.386482,20.164035378640932,1.4019664,1.42730115,-1.0894269648687802,1.386693
1610,1.387598,1.393709,1.385579,27.78522179370495,1.3975046,1.4248162,-0.3438700666888736,1.392699
1611,1.392176,1.397624,1.388908,33.56363099930108,1.395383,1.4228676,0.16060106795051518,1.397624
1612,1.397585,1.402406,1.388619,29.55232976774446,1.392785,1.4203527,-0.19242022279102775,1.390105
1613,1.390182,1.390608,1.372006,23.16581141589305,1.3883231999999999,1.4174873,-0.9960360815118444,1.374495
1614,1.374476,1.374608,1.358806,21.063920678964333,1.3845861999999998,1.41383225,-1.1973396817041713,1.368008
1615,1.364498,1.371404,1.362528,20.263717983516774,1.3791398000000001,1.4095493000000001,-0.9914005817249383,1.365467
1616,1.365672,1.383949,1.365095,34.191954499479245,1.3752566,1.4060766999999998,0.2146072231175011,1.378208
1617,1.378208,1.381101,1.368139,32.754454808947095,1.372301,1.4022235,0.22050555964033933,1.375327
1618,1.375005,1.379958,1.360008,29.35122641587538,1.3710372,1.3981328,-0.2086887212104746,1.368176
1619,1.368944,1.368944,1.353308,27.288584445132987,1.3701344,1.39435265,-0.48465318438833377,1.363494
1620,1.362806,1.363196,1.358308,25.910155507513043,1.3691018000000001,1.3903342,-0.6425964818686374,1.360304
1621,1.35973,1.377771,1.359194,42.50509807155783,1.368802,1.38776455,0.5776584195522717,1.376709
1622,1.376538,1.378873,1.359231,34.19598575783308,1.3658750000000002,1.38524745,-0.37946371373662735,1.360692
1623,1.361063,1.365318,1.345026,28.562901491694348,1.3614696,1.3820698,-1.125298721322893,1.346149
1624,1.347055,1.362008,1.345696,40.13433314823052,1.3610722,1.3794397999999999,0.031945403043282236,1.361507
1625,1.362899,1.3653,1.357718,39.69520011755931,1.3611239999999998,1.37671755,-0.04121593624091646,1.360563
1626,1.360618,1.369263,1.349783,36.046822164000766,1.356323,1.37394115,-0.2668243478876373,1.352704
1627,1.352686,1.362194,1.350293,37.35894984075522,1.3550478000000001,1.3715022,-0.05400547493601776,1.354316
1628,1.354463,1.356999,1.345207,36.984978917026154,1.3565382,1.36934205,-0.21652173156641386,1.353601
1629,1.353748,1.367858,1.353601,45.100619401572196,1.3568576,1.3681626,0.46035781499841877,1.363104
1630,1.364294,1.365393,1.346257,40.857860534166726,1.3559866,1.36633805,0.0163275949777113,1.356208
1631,1.355969,1.362305,1.34452,45.67946099372673,1.3578586000000001,1.36456005,0.3097082420805674,1.362064
1632,1.362008,1.3734,1.359841,51.72709431565057,1.361028,1.36356295,0.6711838404500213,1.370163
1633,1.370126,1.371197,1.355748,43.84893715439435,1.3619878,1.3627582,-0.2634237986566421,1.3584
1634,1.358308,1.362899,1.353656,47.26230496193548,1.3619468000000001,1.3625027500000002,0.06991462515275623,1.362899
1635,1.364107,1.37037,1.361044,46.42180835108889,1.3630438,1.36231405,-0.09910173099352973,1.361693
